C,Mn,Si,Ni,Cr,Mo,V,P,S,Austenitizing_Temp_C,Tempering_Temp_C,Tempering_Time_Hours,Hardness_HRC
0.8898206451942486,0.5574145648699262,0.06674168240591416,0.0023988668615914344,0.0,0.0024640465105894727,0.0,0.009811327112251626,0.02014326858714754,785.7494778919327,95.08963774062794,0.1,67.82243537209023
0.42007593935378124,0.6755347152792559,0.17434037664521584,0.061819271115160286,0.925755200673422,0.0,0.0,0.017611309895199236,0.030737949574678018,875.616830752839,426.8794835240238,0.2871327273782951,46.13407648808039
0.38728879887396683,0.668343264895483,0.21292375339987998,3.4063532659665685,0.040055005864742,0.0,0.0,0.0,0.018696083589727658,835.2781213956242,204.03562850061445,1.9629276636707516,53.775770004081025
0.8092395722055135,0.7474206029614827,0.31333400234332726,0.013039859921109074,0.003850243738457881,0.0,0.011954595261090072,0.06373838794419671,0.06936217309189514,811.80993714436,478.04466222567606,0.9525965211348713,45.235994924357854
0.362158194732186,0.650087334228961,0.17628586637779067,1.828321878198979,0.05544491453760995,0.23851394002816997,0.0,0.024294005109138435,0.022890450711970087,876.9773383417792,544.106693434598,3.982775028450364,33.51961665966061
0.4181987386890218,0.6751855790973508,0.1416995754731632,0.06418379539508766,0.9361311195227972,0.0,0.0,0.025421546121192552,0.034025929035848695,887.0722833062356,596.3892385937363,0.1,33.01476126203093
0.8253241131604303,0.7408823326417014,0.3024264434005752,0.0,0.002911844484716422,0.0,0.0,0.05629510783362991,0.052793723417038654,822.2522191378337,376.8979205702997,0.7453416321608982,50.52056483948366
0.5192933078668894,0.9142023033084903,0.12413654955740752,0.01823280943287923,0.0,0.005691354807005899,0.0,0.044493023923513654,0.036740198852074406,859.0016655050559,300.139304313393,1.0080204996949318,49.54068640200521
0.34394758490074817,1.8469408551234003,0.19878764961659953,0.016581565609539738,0.020774048863796024,0.0,0.0,0.02982202921815455,0.044824034415829564,889.5653389994292,594.7001934267582,0.20047710498795362,31.017151647657656
0.4080260228764595,0.8073899412767305,0.23689556019456337,1.7895043485263187,0.786069443878052,0.31602000077010184,0.0,0.016012664904380962,0.03263204610799948,862.0224683265318,538.1911291284551,1.944876744117087,39.18858170620642
0.41190672574317994,0.672131030482734,0.1614719237495852,0.06281929903514723,0.9405139964425498,0.0,0.006649249229081393,0.025683652702613302,0.03977164580481002,898.9024591991946,532.8849847180393,0.21538379317265577,38.49386615688321
0.8176718191777907,0.7673373072021005,0.300809838280745,0.0,0.005244524760013798,0.0,0.0,0.055473023605012,0.04699043590606556,806.6068907903918,317.78888821125514,0.8463497857751014,58.72881784609379
0.37064230833703327,0.7816338954988905,0.15112883994900542,0.037309186916624965,0.9758919593098245,0.1985649024528966,0.010049605026002703,0.015150934660633306,0.0358889526615552,906.5822288494181,421.87556540979483,4.074046687119324,43.686066029684376
1.0211452879578657,0.3961865469687811,0.22457354512187191,0.004961500556408525,1.4260625634056785,0.008767501869634637,0.0,0.016072448997125528,0.00397483747676085,766.8993321295419,241.9680377443584,0.9699817144770138,56.185378025143976
0.5280266095117544,0.8099648470534361,0.26635351868363116,0.0,0.9689563522064222,0.0,0.0,0.01968366217254936,0.017335785987040192,857.90526304032,103.63174785547619,0.1,63.52953093645911
0.4062483904465484,0.7397012014145549,0.2578080845528118,1.7353688319604605,0.7812514245055615,0.26528674334964314,0.0,0.01214805779393003,0.017102050022396533,867.3176606376204,299.2251125543962,0.1,52.99645310199741
0.6430294648906696,0.8646155847037699,0.18450041705031656,0.028572605869118105,0.030252427204940726,0.0,0.0,0.013471208102071227,0.03122275861211911,848.6970116973188,362.91004000292014,0.9655759448130478,48.7337396960264
0.7051443863661735,0.8661155417039766,0.25391171707538013,0.026091331868207467,0.0327660387067592,0.22486896531704798,0.0,0.022023806384367833,0.024029390176290834,831.5897560823798,544.9831816089445,4.0889304095301675,37.47838381963387
0.4882409845666263,0.9415785353101045,0.15385653401274077,0.04543525591201693,0.023953586846844753,0.23796502084407709,0.0,0.011971847788100455,0.035590819896420225,876.5138384507112,704.7010920849046,4.036325467047504,16.225101432823642
0.3810835508351264,0.6658731987402594,0.2115764742686849,3.403377744065465,0.035459292493929234,0.01075333516702234,0.001702354317447147,0.024584886324903493,0.02492555865625754,840.9684118797275,589.2796351523608,0.12164449563655752,31.983591483511265
0.36804770521893765,0.7431148467033629,0.22822897491357885,0.018449895772956394,0.020913260668278314,0.0,0.013821848656724691,0.009378167173621247,0.02232086827278316,885.2435108879943,696.2390777427681,4.096654936782905,9.226683602089784
0.9864090531379378,0.2985413157870335,0.31003488167024323,0.004122871338764201,0.03573025885778588,0.011419226684501176,0.0,0.0014204693566906281,0.02636847589195468,784.657383247312,144.4797086895622,0.30123573319612096,65.27039791239339
0.6839439652418284,0.8739810780101284,0.24918264546212196,0.00708526382343626,0.028640557328695002,0.2420265167628836,0.002865678502677105,0.025845238913529203,0.027500671338535836,833.2537793920699,418.53009764176744,3.9910972628979433,45.866345923539875
0.3660314295508468,0.6854730664224437,0.2071070278490265,3.417118348830772,0.061397489741152125,0.0,0.0,0.017981970493664238,0.020580225538498555,843.0577101209589,546.3646406331466,0.1,38.38938983812902
0.46753221752162133,0.9377406455614421,0.18538908373626736,0.03269954406173502,0.03802792624525851,0.23947732123329307,0.0,0.013609147646601299,0.0263154281872829,875.655025979896,436.69911425626896,0.8954427052565077,43.94979250122764
0.6186934603103789,0.8848819777689129,0.20857435762944257,0.01613281918841604,0.8011867851319431,0.019044313331486734,0.013002041050841668,0.020184877950390576,0.018602807460722376,850.4973263610119,256.1316135389805,0.1,60.136529778358295
0.4156577369967206,0.8791282383857407,0.2447237071752737,0.0,1.0278377756094184,0.21411648850728185,0.014046442565147291,0.01495539320659274,0.018422220120318543,895.493714325303,591.7001722219111,1.079686483039419,33.039750751297554
0.6207226190097399,0.8874347298942806,0.22121248167191468,0.0,0.7923586516101125,0.0,0.015874548283531423,0.0033167181735905705,0.023297132646411,852.8976391484779,152.7044154653574,0.15439629327357748,60.92480397451793
0.23934664305880743,0.7931612581635973,0.11262318137482392,0.005916050019487271,0.0,0.014511662848830906,0.0,0.011607775330014636,0.029212947318722676,927.8825489539423,716.0675959761035,1.1286138837389323,10.358976195138673
0.24834116950016621,0.7918104150114604,0.10190638767749333,0.0,0.0,0.016284047898634236,0.0,0.01945185742364259,0.0348004050384845,920.1554140019183,367.08663452848407,3.993920085157164,37.19051072927236
0.4778199719141686,0.9389755402386593,0.16798750611234772,0.04147919025802776,0.024875847125403132,0.2486005316335876,0.0,0.024723955456029525,0.03825841639134944,880.3222047085055,537.3470114536703,0.20501551385196543,39.88711514883981
0.9793764535803122,0.3129581591295001,0.29634075187084863,0.0140140368904455,0.021115015326265644,0.011842349501348312,0.0,0.01644502009632442,0.036004184584808634,771.48577794243,414.977258066113,0.1,61.60299367628875
0.4049091534892666,0.6040518522929502,0.258522148526526,0.007834601149617426,0.06425189921508147,0.003874675845375976,0.0,0.011936838320434308,0.019859198256889782,887.1006336774951,206.14176741473094,0.7778482331060593,51.881911619058904
0.447062580369103,0.776785375270014,0.2545566040314289,0.03191379168848055,0.005355517250307796,0.03246972408476205,0.0011332213001961128,0.022625978112548156,0.03143882732879266,885.6188576230826,652.2402331974738,0.28804349269172164,23.431142815777367
0.2549994854902545,0.8652804923073611,0.2861415110727109,0.017089537821107073,0.06883943120928727,0.24688732750355408,0.007512814535905827,0.0208979962989794,0.041326916942843565,929.4429602300667,478.7775616699651,0.9863123372622432,33.2433346573069
0.44981121188012513,0.7877141519167317,0.2214061655284431,0.028204752550604197,0.009410871819887215,0.0008592880214184969,0.0,0.0037163576818432936,0.03125845329498396,886.0244450784004,252.68590075511366,0.2654765585979389,53.89380553077351
0.4213163811966831,0.879988768396942,0.227312930987507,0.0,1.0281327693954772,0.2331273860187044,0.01917495473505791,0.008822746114430808,0.02089818588276238,901.8818642108087,602.4084196639486,0.9820895869215336,32.68727958332534
0.6832030193304856,0.871767073512265,0.2680806951266011,0.021918225218220122,0.04326741754331675,0.23710731362458293,0.0007447045871946393,0.026986815309717936,0.0037871515901519645,842.2795665897482,313.1246896625133,0.9128732515036321,52.90711657790369
1.0266475027195308,0.3905578328572319,0.23648361804666665,0.0,1.41233846837572,0.01372163514811055,0.013578844779772573,0.007141169640369609,0.004999050085708579,759.9858341127295,696.7230755875933,2.6731752058303297,23.102015413888065
0.41984231442461944,0.8793200213958507,0.22359120863618628,0.0,1.0144549593415255,0.21533807256278792,0.004234244931392341,0.027514755332894006,0.02499576947734723,891.119537906519,496.019019604616,0.1,48.67106197271669
0.8790235535042052,0.5468587865274513,0.05022518870214773,0.0,0.014985440316601284,0.0065926360904470785,0.02156195307595132,0.0226749473592098,0.033413962806150395,791.037905568375,254.1341313315876,0.26137310955330084,60.137437353996724
0.38054731334981795,0.6908474424275396,0.19633822790791058,3.3858801282437176,0.045635114746854735,0.0,0.0,0.008580546132014921,0.02638494764140705,834.2565939161897,206.79361671277206,1.9826310428834382,51.27572074452367
0.8120993912740204,0.7400492169067873,0.29977236828321707,0.0,0.0,0.0,0.0,0.04493606085994366,0.06108362808231709,813.6874967498294,436.2722529174499,0.1,50.53020135591784
0.3030729836337162,0.5198262139999184,0.101509957412726,0.0,0.019409577795229734,0.0,0.0,0.011300213108682462,0.03272761876487272,899.0077102273157,105.78464080785989,0.3041105151826137,50.16479676932172
1.1519628916781475,0.5731461488765953,0.0970896068073703,0.0,0.0025937589591119156,0.0,0.001828276158297349,0.0,0.021365326129872096,727.7417182894795,400.76853447132316,0.1,55.00451298732494
0.2885595987432533,0.538629959155198,0.09850965769452473,0.0029393984828623098,0.03637747342803168,0.0,0.0012574696226587245,0.008397986889145117,0.01662291349474663,902.2286021628577,400.5219873386273,2.5894282534124815,29.457029321805102
0.4017562030822576,0.6125661360265348,0.26821332234345185,0.03524867044409823,0.07561712066810439,0.030725507800097765,0.0038884956704401956,0.038302624865608065,0.01940237807272994,885.2139763346524,431.9996037416432,0.9187685487388786,37.550261081104
0.899817809469558,0.533576420846094,0.05721506931740939,0.01797351872616707,0.016693077294563347,0.0,0.0013995876195598924,0.0019157718364883336,0.007621028377457735,786.9818538206389,500.7491858512203,0.1,43.392847464891325
0.3535407615355398,0.7620378631491427,0.15152701699418714,0.028374027120521273,0.9791021096944478,0.1980234062926313,0.005573576032577703,0.011178607767046711,0.030918891951812803,903.106015263486,544.0177843715288,0.3072047149185013,37.88653836537159
0.3208900932454645,0.5287092329206772,0.09866335544360123,0.0,0.03362981089310929,0.0069184153163101446,0.0,0.0008253858492499695,0.040198629613430376,895.3427929775783,100.90203521619445,2.6306558313269734,48.2421038897548
0.4130121238147254,0.784572830480432,0.24939087255515996,1.8016478732482617,0.7925736612354332,0.3179211602640661,0.00467575631708727,0.009020033348168153,0.029881959487534353,867.7940734631605,541.1474403906398,1.8392473024762468,40.66835681347929
0.8220686178049279,0.7542593178264632,0.3031084497177152,0.0,0.007606642454468347,0.008769800076872924,0.02815009632562306,0.04552691656866725,0.0602540482872198,817.0564106793441,267.53174099469754,0.8604155256182575,59.597202066545506
0.3844642549299454,0.7519085270575959,0.2610800193822931,1.752036043947819,0.7766180116394514,0.254420947648456,4.505438914608486e-05,0.036189904172055386,0.026886245386553233,873.7655275236634,192.21314528699344,2.4449048794893082,50.89841550783225
0.3857291848412905,0.7295119988506791,0.20958267544701153,1.3322004555878337,0.5129361918524643,0.0,0.0,0.019627279395110293,0.031535949383958616,874.629539327139,600.3466679652234,0.1,35.04962298785595
0.4302494755616376,0.7878097660439746,0.23058175456296598,1.770538869810166,0.8081990116131548,0.32810259691356053,0.0,0.02709350805505452,0.041939104235683713,865.3681694901525,656.2710175179336,0.1,34.053510187950266
0.896470103643825,0.547094438602805,0.0599934745790298,0.0,0.0006012597625904559,0.0,0.0,0.023994337593350616,0.030236823468741902,784.784029086426,398.8664570026132,0.2877581086521434,50.01496527204062
0.499960188505063,0.8980074150007308,0.1235347178018081,0.0,0.005257139974780872,0.0006223433546513717,0.0,0.02795855637880806,0.04236603111045966,860.0624528452142,649.5112393622087,1.072979846682091,19.436190844513238
0.8852414466340658,0.5330993473880685,0.06346551027092315,0.009380748369730662,0.020627475717524622,0.0,0.001222202766725705,0.004306886002547044,0.0,778.2576609243948,598.4924762468445,0.30401223180764664,34.84084552010198
0.8893069797062889,0.5489636127476291,0.05791140950447374,0.0,0.0010596750878972185,0.0,0.007990049813038733,0.0029313184045687227,0.018980310567543526,782.4914682145198,297.2415458062688,2.485029475924937,54.69884956548077
0.4265597146495964,0.7616009833575624,0.2566431462142431,1.7696169459013253,0.7953968156320833,0.33038838773120416,0.0,0.0,0.02586803916212765,871.9565053785383,433.1029877852972,1.1279259729390303,45.548514335420194
0.8969026639917292,0.5525099672367542,0.047380493077724725,0.0006436684714129063,6.496180376580445e-05,0.0,0.0,0.01625952553447032,0.023244085494360023,777.8568418020359,193.0274888991884,0.1,68.16521394240279
1.155508265821761,0.5769196846188258,0.0589948168462463,0.0063275930906641084,0.014788392180081896,0.0,0.024739894418570055,0.015036889792824934,0.035597352515233056,729.5281330691913,100.79781163737809,0.1,64.55646508806983
0.6071742245844296,0.8994391103646144,0.2226766303792443,0.0,0.7918214634253167,0.006142726003193865,0.0,0.025223449801771776,0.0282022064963219,847.7242712051075,393.61962859692966,0.1,51.890929485219566
0.4397697754156459,0.7934312927249231,0.2335675341030697,0.014015459488544928,0.02031410898051059,0.009836562393715402,0.0141343006385868,0.02474120661575286,0.03226058437449039,879.9858398392201,424.1701812015528,0.1,41.11565586625115
0.8836657103580285,0.5497077482043768,0.06161060606412901,0.006266882253346551,0.0019447112222742598,0.0,0.007611410726031054,0.0,0.01745891471015922,780.6491759292854,294.4916364895182,2.486133940516421,53.370036317699686
0.3766492901990583,0.7538383028026967,0.13764362176512646,0.03130079272354966,0.9779308998675086,0.20762281090233234,0.0,0.011979782703366602,0.007685834768425964,896.71373048128,649.4542559302566,4.0481487608442075,24.937419789157016
